41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:38:42.1 (79212563)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79226603)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79268807)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000dcc1"|0x6605b780
19:38:42.1 (79275096)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79282293)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79292961)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79300374)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79311535)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79356552)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008c21"|0x3da8d303
19:38:42.1 (79362402)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79369513)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79380384)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79388104)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79399309)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79441276)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008e21"|0x63ebc35c
19:38:42.1 (79447436)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79457546)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79468957)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79476503)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79487433)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79530144)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00119a1"|0x4aaebdc8
19:38:42.1 (79535988)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79543204)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79554238)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79561541)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79572252)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79613557)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0011ba1"|0x15cbaaa
19:38:42.1 (79620038)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79627448)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79638374)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79645764)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79656711)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79698959)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000cc81"|0x7a174149
19:38:42.1 (79704971)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79712180)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79723242)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79730289)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79740792)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79782798)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000ce81"|0x47db9c74
19:38:42.1 (79788404)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79795591)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79805948)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79813341)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79823817)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79866378)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00112e1"|0x78a429ba
19:38:42.1 (79872004)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79879231)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79890251)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79897919)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79909141)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (79951567)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00114e1"|0x1cc945ee
19:38:42.1 (79957311)|STATEMENT_EXECUTE|[2]
19:38:42.1 (79964350)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (79974736)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (79982143)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (79992795)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80033915)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00116e1"|0x5c144237
19:38:42.1 (80040373)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80047664)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80058209)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80066081)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80076966)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80118906)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0010e61"|0x47b74dfd
19:38:42.1 (80125177)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80132691)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80143135)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80150703)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80161515)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80202894)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000ce01"|0x1e074548
19:38:42.1 (80208787)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80216228)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80227101)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80234263)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80245002)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80286167)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000d001"|0x48378553
19:38:42.1 (80292001)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80299643)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80309983)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80317859)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80328550)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80369863)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0010d41"|0x36cc7398
19:38:42.1 (80376033)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80383344)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80393830)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80401911)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80412915)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80458364)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00110c1"|0x4b691819
19:38:42.1 (80464407)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80471542)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80483035)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80490298)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80500997)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80543093)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00112c1"|0x6fe02939
19:38:42.1 (80549172)|STATEMENT_EXECUTE|[2]
19:38:42.1 (80556595)|USER_DEBUG|[2]|DEBUG|null
19:38:42.1 (80566739)|HEAP_ALLOCATE|[1]|Bytes:5
19:38:42.1 (80574461)|HEAP_ALLOCATE|[1]|Bytes:4
19:38:42.1 (80585696)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:38:42.1 (80627732)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00112a1"|0x1b09248b
19:38:42.1 (80633403)|STATEMENT_EXECUTE|[2]
